87.33
90.33
74.04
74.44
85.54
83.72
80.88
83.63
78
81.67
73.46
77.12
62.0833
72.04
75.36
74
79.25
87.417
87
85.75
83.4
84.04
85.75
83.125
80.67
72.8
86.04
73.71
85.33
87.45
85.92
79.71
81.64
71.96
66.96
80.375
84.08
71.875
80.41
76.67
71.92
85.21
68.29
73.58
78.625
75.67
